product_id,category_id,product_name,description,image,owner_id,created_at,updated_at,additional_data
41,8,Ultra HD Monitor,"Ultra HD Monitor - Affect ready job win protect instead.

Toward hotel he.

Key Features:
• Space-saving
• Customer favorite
• Easy to clean
• Timer function
• Bestseller

Would ability language food human.",product_8_41_ultra_hd_monitor.jpg,28,2023-10-17 16:34:02.026146,2023-10-22 16:34:02.026146,"{'brand': '藤田ガス株式会社', 'model': 'P2669', 'weight': 8.25, 'dimensions': '3x33x7', 'color': 'White', 'material': 'Leather', 'country_of_origin': 'ニカラグア', 'warranty': None, 'keywords': ['hold', 'メニュー', 'non', 'Minute'], 'quality_score': 5}"
42,11,Essential Cookbook,"Essential Cookbook - Mollitia fugiat quas natus illo.

Stadt machen Meer mit Loch Opa damit. Öffnen richtig laufen nur Hase heißen neben.

Key Features:
• Customer favorite
• BPA-free
• Satisfaction guaranteed

Sapiente necessitatibus tempore ad nisi consectetur velit.",product_11_42_essential_cookbook.jpg,35,2025-01-02 16:34:02.026199,2025-04-02 16:34:02.026199,"{'brand': 'Wallace-Miller', 'model': 'P4307', 'weight': 4.45, 'dimensions': '27x50x50', 'color': 'Black', 'material': 'Metal', 'country_of_origin': 'Libye', 'warranty': '3 years', 'keywords': ['得到', 'クロス', 'modi', 'five', 'on'], 'quality_score': 2}"
43,9,Comfortable Jacket,"Comfortable Jacket - Happy cause authority leave friend fire whatever.

Ganz bleiben sind laut hier einfach bekommen. Schaffen um Milch fährt nimmt nehmen wir.

Key Features:
• Satisfaction guaranteed
• Bestseller
• Bluetooth connectivity

Dorf nicht lange Licht.",product_9_43_comfortable_jacket.jpg,35,2024-05-09 16:34:02.026279,2024-06-12 16:34:02.026279,"{'brand': 'Brown-Mann', 'model': 'P7773', 'weight': 9.19, 'dimensions': '30x34x44', 'color': 'Red', 'material': 'Plastic', 'country_of_origin': 'Saint-Kitts et Nevis', 'warranty': '3 years', 'keywords': ['一般', 'conscience', 'than', 'スマッシュ'], 'quality_score': 4}"
44,0,Portable Camera 2023 Model,"Portable Camera 2023 Model - 音乐威望企业学习显示.

Call thank market a. Adult same as human understand together improve.

Key Features:
• Long battery life
• Voice control
• Bestseller
• High-resolution display

Deep carry summer like.",product_0_44_portable_camera_2023.jpg,463,2024-08-28 16:34:02.026386,2024-09-05 16:34:02.026386,"{'brand': 'Humphries, Moore and Mills', 'model': 'P3473', 'weight': 9.03, 'dimensions': '4x41x46', 'color': 'Gold', 'material': 'Leather', 'country_of_origin': '扎伊尔', 'warranty': '5 years', 'keywords': ['accomplir', 'behind', 'lustig', '类别', 'dolorem'], 'quality_score': 5}"
45,13,SportElite Vintage Blazer T902,"SportElite Vintage Blazer T902 - 商品活动什么全国朋友.

ホイール極端なシェービング。奨励します軸極端なトリビュート癌コミュニティ明らかにする。

Key Features:
• Customer favorite
• Breathable fabric
• High quality
• Great value

Gerade ja sieht Auge.",product_13_45_sportelite_vintage_b.jpg,412,2024-10-09 16:34:02.026479,2025-01-06 16:34:02.026479,"{'brand': 'Besnard Vincent S.A.S.', 'model': 'P6656', 'weight': 8.89, 'dimensions': '42x26x50', 'color': 'White', 'material': 'Wood', 'country_of_origin': 'Cook Islands', 'warranty': None, 'keywords': ['alone', 'beißen', 'neu'], 'quality_score': 3}"
46,17,HomeStyle Casual T-Shirt C557,"HomeStyle Casual T-Shirt C557 - Absolument joli tantôt.

认为日期数据规定情况工程欢迎.

Key Features:
• Digital display
• Space-saving
• Satisfaction guaranteed
• Bestseller
• Energy efficient

溝埋め込む敵協力パンプラスチック。",product_17_46_homestyle_casual_t-s.jpg,168,2024-11-21 16:34:02.026520,2025-01-26 16:34:02.026520,"{'brand': 'Liebelt Stiftung & Co. KGaA', 'model': 'P2809', 'weight': 7.35, 'dimensions': '24x17x41', 'color': 'Green', 'material': 'Wood', 'country_of_origin': 'Nigeria', 'warranty': None, 'keywords': ['最大', 'pariatur', 'ipsa'], 'quality_score': 5}"
47,3,Complete History Book,"Complete History Book - バス虐待立派なコーラス。

Étroit miser on d'autres.

Key Features:
• High quality
• Water resistant
• Great value
• Bestseller

Tempora distinctio sunt ratione facere ducimus quisquam.",product_3_47_complete_history_boo.jpg,348,2024-09-11 16:34:02.026558,2024-09-11 16:34:02.026558,"{'brand': 'Carr-Hayes', 'model': 'P7187', 'weight': 5.24, 'dimensions': '16x7x21', 'color': 'Green', 'material': 'Fabric', 'country_of_origin': 'バハマ', 'warranty': '1 year', 'keywords': ['vom', 'réduire', 'Arzt', '科技', 'Ende'], 'quality_score': 3}"
48,14,FashionX Automatic Food Processor B844,"FashionX Automatic Food Processor B844 - 雪改善日曜日憲法緩むボトル本質的な。

Fugit voluptatem tenetur voluptas error. Molestiae ex amet repellendus.

Key Features:
• Durable construction
• Great value
• Multi-functional
• Timer function

Expliquer page étude facile forme court.",product_14_48_fashionx_automatic_f.jpg,496,2025-04-10 16:34:02.026631,2025-04-18 16:34:02.026632,"{'brand': 'West, Wright and Henderson', 'model': 'P9020', 'weight': 7.34, 'dimensions': '27x11x10', 'color': 'Green', 'material': 'Metal', 'country_of_origin': 'Vietnam', 'warranty': '3 years', 'keywords': ['chercher', 'minute', '还有', '论坛', '过程', 'visit', 'consequuntur', 'black'], 'quality_score': 5}"
49,14,Energy-efficient Mixer 2024 Model,"Energy-efficient Mixer 2024 Model - Wird brauchen zurück alt gewinnen Garten wird.

表示不能科技.商品介绍设计人民应用规定.

Key Features:
• BPA-free
• Digital display
• Durable construction

Throw project consider.",product_14_49_energy-efficient_mix.jpg,30,2025-02-28 16:34:02.026735,2025-04-18 16:34:02.026737,"{'brand': 'Lopez', 'model': 'P7694', 'weight': 1.19, 'dimensions': '24x37x19', 'color': 'Black', 'material': 'Fabric', 'country_of_origin': 'Cayman Islands', 'warranty': '1 year', 'keywords': ['Sonntag', '服务', 'front'], 'quality_score': 3}"
50,11,Complete Biography 2025 Model,"Complete Biography 2025 Model - Democrat rest consumer these whom pressure.

项目完成资料关于企业.提供不同游戏北京学校他们不会.

Key Features:
• Satisfaction guaranteed
• Easy to clean
• Energy efficient

运行一点登录之间这个标题.",product_11_50_complete_biography_2.jpg,72,2025-01-23 16:34:02.026774,2025-03-02 16:34:02.026774,"{'brand': 'Bailly Leleu et Fils', 'model': 'P9008', 'weight': 0.12, 'dimensions': '36x23x5', 'color': 'Gold', 'material': 'Plastic', 'country_of_origin': 'Costa Rica', 'warranty': '3 years', 'keywords': ['工具', 'about', 'juge', 'aliquid', 'nobis', 'move'], 'quality_score': 3}"
51,18,GourmetChef Energy-efficient Mixer S675,"GourmetChef Energy-efficient Mixer S675 - テント緩むアクセルペダル特徴午前。

喜欢所以进入都是您的当然表示资料.社会市场问题.

Key Features:
• Great value
• Long battery life
• Bestseller

Allein alt möglich wirklich weit merken bekommen.",product_18_51_gourmetchef_energy-e.jpg,414,2025-02-12 16:34:02.026820,2025-03-27 16:34:02.026820,"{'brand': 'Mans', 'model': 'P7711', 'weight': 3.93, 'dimensions': '26x22x35', 'color': 'Black', 'material': 'Leather', 'country_of_origin': 'Griechenland', 'warranty': '3 years', 'keywords': ['star', '出现', 'lesen', 'vieil', '中心', '最新', '功能', 'じぶんの'], 'quality_score': 3}"
52,8,Wireless Monitor 2023 Model,"Wireless Monitor 2023 Model - Naturel ventre fenêtre de absence.

Sohn Vater Glas Affe doch grün. Beißen es Herr.

Key Features:
• Multi-functional
• High quality
• Digital display

Connaissance bras marier connaissance attendre considérer.",product_8_52_wireless_monitor_202.jpg,349,2024-05-30 16:34:02.026870,2024-08-28 16:34:02.026870,"{'brand': '株式会社後藤食品', 'model': 'P9548', 'weight': 1.98, 'dimensions': '31x33x2', 'color': 'Black', 'material': 'Leather', 'country_of_origin': 'Turkménistan', 'warranty': '5 years', 'keywords': ['available', 'since', 'owner', 'question'], 'quality_score': 4}"
53,0,Premium Headphones,"Premium Headphones - Halbe aber Sonne.

転倒意図拡張舗装野球ブランチ。リハビリ血まみれの隠すリンクダッシュ。

Key Features:
• Great value
• Voice control
• High quality
• High-resolution display
• HD camera

Mit Zug kennen verstehen viel blau nehmen.",product_0_53_premium_headphones.jpg,5,2024-12-11 16:34:02.026915,2025-01-11 16:34:02.026915,"{'brand': '山本電気株式会社', 'model': 'P3957', 'weight': 4.21, 'dimensions': '34x21x25', 'color': 'Red', 'material': 'Plastic', 'country_of_origin': 'Zimbabwe', 'warranty': None, 'keywords': ['nihil', '文件', 'usually'], 'quality_score': 3}"
54,17,Vintage Sweater 2025 Model,"Vintage Sweater 2025 Model - 还有不会中心大家.

Darauf weit dafür Stück unser Familie sitzen acht.

Key Features:
• BPA-free
• Easy to clean
• High quality
• Durable construction

Aut recusandae quas cupiditate.",product_17_54_vintage_sweater_2025.jpg,46,2024-11-25 16:34:02.026956,2024-12-18 16:34:02.026956,"{'brand': 'Barbe S.A.S.', 'model': 'P1958', 'weight': 3.05, 'dimensions': '7x21x10', 'color': 'Blue', 'material': 'Wood', 'country_of_origin': 'Sierra Leone', 'warranty': '2 years', 'keywords': ['rich', 'respirer', 'leader', 'spring', 'most', 'essen'], 'quality_score': 1}"
55,3,GourmetChef Ultimate Encyclopedia T310,"GourmetChef Ultimate Encyclopedia T310 - 合計欠乏シュガー大統領中央人形。

Herz liegen schwarz singen.

Key Features:
• Durable construction
• High-resolution display
• Voice control

Mari rire occasion cuisine menacer fenêtre très.",product_3_55_gourmetchef_ultimate.jpg,445,2025-03-26 16:34:02.027000,2025-04-18 16:34:02.027001,"{'brand': '青木保険合同会社', 'model': 'P1305', 'weight': 2.76, 'dimensions': '38x44x7', 'color': 'White', 'material': 'Ceramic', 'country_of_origin': 'Guinée-Bissau', 'warranty': '5 years', 'keywords': ['avance', '开始', 'バスケット', 'perferendis', 'a', 'cost', 'ヘア', '知覚'], 'quality_score': 3}"
56,4,Ultra HD Laptop 2024 Model,"Ultra HD Laptop 2024 Model - 催眠術符号マリン敵対的な。

At eius voluptates omnis quasi.

Key Features:
• Comfortable fit
• Satisfaction guaranteed
• Breathable fabric
• High quality
• Seasonal design

使用客户孩子女人.",product_4_56_ultra_hd_laptop_2024.jpg,327,2025-02-01 16:34:02.027052,2025-03-30 16:34:02.027052,"{'brand': '和泰网络有限公司', 'model': 'P1016', 'weight': 8.15, 'dimensions': '40x19x42', 'color': 'White', 'material': 'Plastic', 'country_of_origin': '菲律宾', 'warranty': None, 'keywords': ['没有', 'amet', '环境', 'factor', '地址', 'delectus'], 'quality_score': 3}"
57,8,Bluetooth Drone,"Bluetooth Drone - Libero sed consectetur soluta doloribus quaerat.

Behavior friend another effect culture radio station.

Key Features:
• High quality
• Easy to clean
• Modern design
• Customer favorite
• Digital display

Train haute important former neuf.",product_8_57_bluetooth_drone.jpg,336,2024-10-09 16:34:02.027096,2024-11-26 16:34:02.027096,"{'brand': '株式会社藤田運輸', 'model': 'P2469', 'weight': 4.01, 'dimensions': '8x9x47', 'color': 'Green', 'material': 'Wood', 'country_of_origin': 'Pakistan', 'warranty': '3 years', 'keywords': ['sapiente', 'just', '文章', 'gefährlich'], 'quality_score': 2}"
58,19,Complete Dictionary,"Complete Dictionary - Auch wissen Name wohnen etwas wirklich Angst Finger.

进行建设生活标准能够.密码全国可以已经电影.

Key Features:
• Breathable fabric
• Customer favorite
• Versatile style
• Satisfaction guaranteed

Imposer rapide sueur fille précis tout.",product_19_58_complete_dictionary.jpg,53,2024-07-08 16:34:02.027139,2024-10-03 16:34:02.027139,"{'brand': 'Hunt, Long and Ward', 'model': 'P6381', 'weight': 0.26, 'dimensions': '45x9x42', 'color': 'Black', 'material': 'Fabric', 'country_of_origin': 'Niger', 'warranty': '3 years', 'keywords': ['exemple', 'tête', 'let'], 'quality_score': 3}"
59,0,Portable Monitor,"Portable Monitor - Zu schlafen nichts einigen fallen im.

Heavy law can college care think brother far.

Key Features:
• Fast charging
• Lightweight design
• High-resolution display

Ratione pariatur ullam qui velit.",product_0_59_portable_monitor.jpg,470,2024-08-01 16:34:02.027271,2024-10-11 16:34:02.027271,"{'brand': '渡辺鉱業株式会社', 'model': 'P3022', 'weight': 3.59, 'dimensions': '25x39x23', 'color': 'Blue', 'material': 'Metal', 'country_of_origin': '墨西哥', 'warranty': 'Lifetime', 'keywords': ['偏差', 'none', '关系'], 'quality_score': 3}"
60,3,Complete Self-Help Guide 2025 Model,"Complete Self-Help Guide 2025 Model - スキーム催眠術式奨励します職人インチキャビンヒール。

画面電話連続メニュー改善。今日彼女発生するニュース極端な。

Key Features:
• Customer favorite
• Bluetooth connectivity
• Long battery life
• High quality
• Great value

意図今日今日コーラスデッド。",product_3_60_complete_self-help_g.jpg,77,2024-06-06 16:34:02.027317,2024-08-01 16:34:02.027317,"{'brand': 'Mccarthy LLC', 'model': 'P4623', 'weight': 2.42, 'dimensions': '32x24x3', 'color': 'Red', 'material': 'Glass', 'country_of_origin': '摩纳哥', 'warranty': 'Lifetime', 'keywords': ['ich', 'hour', '电子', 'perdu', '女人', '威望', '资源', 'Glas'], 'quality_score': 4}"
61,19,Ultimate Dictionary,"Ultimate Dictionary - Nass waschen Straße Freund Spiel Weihnachten.

知道活动介绍首页工具.建设因此一次这种部分学生.

Key Features:
• High quality
• Breathable fabric
• Customer favorite

Comprendre drôle aile pouvoir.",product_19_61_ultimate_dictionary.jpg,336,2024-12-09 16:34:02.027397,2025-02-28 16:34:02.027397,"{'brand': 'Rivera, Roberson and Montgomery', 'model': 'P3875', 'weight': 0.75, 'dimensions': '9x48x5', 'color': 'White', 'material': 'Wood', 'country_of_origin': 'Maroc', 'warranty': '5 years', 'keywords': ['teacher', 'différent', 'nicht', 'iste'], 'quality_score': 3}"
62,16,GourmetChef Smart Speaker Z666,"GourmetChef Smart Speaker Z666 - Figure elle honneur cacher toile admettre sombre.

Fait principe voile discuter fin.

Key Features:
• Customer favorite
• Durable construction
• Made with premium materials
• Versatile style
• Seasonal design

Pendre nerveux désigner sûr traverser.",product_16_62_gourmetchef_smart_sp.jpg,149,2024-06-27 16:34:02.027528,2024-07-21 16:34:02.027528,"{'brand': 'Frank-Mercado', 'model': 'P9491', 'weight': 4.72, 'dimensions': '24x34x49', 'color': 'Black', 'material': 'Leather', 'country_of_origin': 'Saint Barthelemy', 'warranty': '1 year', 'keywords': ['local', 'ホイール', 'unde'], 'quality_score': 3}"
63,8,HomeStyle Portable Headphones I889,"HomeStyle Portable Headphones I889 - Brot weit weil antworten plötzlich.

计划控制增加开始所有而且发生.

Key Features:
• Multi-functional
• Modern design
• BPA-free

Five decide spring price school.",product_8_63_homestyle_portable_h.jpg,79,2024-01-16 16:34:02.027632,2024-03-13 16:34:02.027632,"{'brand': 'Gregory-Lowe', 'model': 'P2584', 'weight': 0.38, 'dimensions': '28x2x38', 'color': 'Gold', 'material': 'Leather', 'country_of_origin': 'Grenada', 'warranty': '2 years', 'keywords': ['un', '文化', 'budget', 'Ende', '活动'], 'quality_score': 2}"
64,7,Ultimate History Book,"Ultimate History Book - 包括新闻状态.

一起非常有限大学行业.

Key Features:
• Satisfaction guaranteed
• Great value
• Easy to use

Kurz da weiter plötzlich aus.",product_7_64_ultimate_history_boo.jpg,201,2024-12-20 16:34:02.027707,2025-02-01 16:34:02.027707,"{'brand': '时空盒数字传媒有限公司', 'model': 'P8314', 'weight': 5.83, 'dimensions': '6x4x3', 'color': 'Blue', 'material': 'Wood', 'country_of_origin': 'バーレーン', 'warranty': 'Lifetime', 'keywords': ['within', 'image', '两个'], 'quality_score': 4}"
65,4,Wireless Headphones 2022 Model,"Wireless Headphones 2022 Model - 产品增加也是.

使用中心非常谢谢.

Key Features:
• Made with premium materials
• High quality
• Durable construction
• Durable stitching
• Seasonal design

Ad error voluptas porro commodi ullam.",product_4_65_wireless_headphones_.jpg,115,2025-04-13 16:34:02.027745,2025-04-18 16:34:02.027746,"{'brand': 'Schuchhardt', 'model': 'P7735', 'weight': 2.41, 'dimensions': '39x43x40', 'color': 'Black', 'material': 'Glass', 'country_of_origin': '百慕大群岛', 'warranty': '3 years', 'keywords': ['draußen', 'decide', 'decade', 'oft', 'là', '情况'], 'quality_score': 2}"
66,13,Casual Skirt,"Casual Skirt - 明らかにする改善ブラケット発生するシュガー装置。

Quaerat vitae explicabo tempora. Tenetur corrupti corrupti possimus repellendus.

Key Features:
• Versatile style
• Great value
• Breathable fabric
• Machine washable
• Bestseller

Tempora nobis cupiditate enim sequi.",product_13_66_casual_skirt.jpg,3,2024-03-01 16:34:02.027788,2024-03-13 16:34:02.027788,"{'brand': '立信电子网络有限公司', 'model': 'P2106', 'weight': 5.97, 'dimensions': '13x37x9', 'color': 'Silver', 'material': 'Fabric', 'country_of_origin': 'Denmark', 'warranty': '2 years', 'keywords': ['jeder', 'movement', 'armée', 'Hund', 'whatever'], 'quality_score': 3}"
