inventory_id,seller_id,product_id,quantity,unit_price,created_at,updated_at,additional_data
88,115,475,193,36.01,2023-07-31 16:34:02.095334,2024-04-13 16:34:02.095334,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-10-29', 'price': 42.1}, {'date': '2023-12-15', 'price': 44.56}, {'date': '2024-02-27', 'price': 35.92}, {'date': '2024-04-13', 'price': 36.01}], 'restock_date': None, 'discount_percent': 1, 'minimum_order_quantity': 1}"
89,214,817,0,266.12,2024-08-04 16:34:02.095356,2025-03-09 16:34:02.095356,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-10-19', 'price': 229.57}, {'date': '2024-12-12', 'price': 252.01}, {'date': '2025-01-21', 'price': 304.41}, {'date': '2025-02-09', 'price': 311.13}, {'date': '2025-03-09', 'price': 266.12}], 'restock_date': '2025-05-17', 'discount_percent': 3, 'minimum_order_quantity': 1}"
90,168,852,12,1339.99,2024-05-23 16:34:02.095408,2024-05-23 16:34:02.095408,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
91,85,869,0,150.09,2024-07-24 16:34:02.095423,2025-05-09 16:34:02.095423,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-10-13', 'price': 142.72}, {'date': '2025-01-08', 'price': 166.3}, {'date': '2025-03-07', 'price': 164.14}, {'date': '2025-04-11', 'price': 150.09}], 'restock_date': '2025-05-04', 'discount_percent': 0, 'minimum_order_quantity': 1}"
92,59,368,1,303.69,2023-07-29 16:34:02.095443,2024-01-20 16:34:02.095443,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-05', 'price': 158.77}, {'date': '2023-11-10', 'price': 204.81}, {'date': '2023-12-22', 'price': 237.51}, {'date': '2024-01-20', 'price': 303.69}], 'restock_date': '2025-05-08', 'discount_percent': 0, 'minimum_order_quantity': 1}"
93,60,106,0,960.65,2024-05-13 16:34:02.095458,2024-10-06 16:34:02.095458,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-06-16', 'price': 655.56}, {'date': '2024-09-02', 'price': 759.68}, {'date': '2024-10-06', 'price': 960.65}], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
94,89,866,0,47.95,2023-11-15 16:34:02.095482,2024-06-02 16:34:02.095482,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-01-18', 'price': 35.52}, {'date': '2024-02-13', 'price': 33.05}, {'date': '2024-03-09', 'price': 42.82}, {'date': '2024-04-23', 'price': 40.11}, {'date': '2024-06-02', 'price': 47.95}], 'restock_date': '2025-05-17', 'discount_percent': 0, 'minimum_order_quantity': 1}"
95,99,450,37,29.99,2023-06-02 16:34:02.095505,2023-06-02 16:34:02.095505,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
96,81,473,2,141.0,2023-07-01 16:34:02.095514,2023-09-01 16:34:02.095514,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-01', 'price': 141.0}], 'restock_date': '2025-05-01', 'discount_percent': 0, 'minimum_order_quantity': 1}"
97,367,547,0,1005.95,2024-04-18 16:34:02.095528,2024-08-17 16:34:02.095528,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-04', 'price': 914.79}, {'date': '2024-08-17', 'price': 1005.95}], 'restock_date': '2025-04-26', 'discount_percent': 4, 'minimum_order_quantity': 1}"
98,25,741,0,33.29,2024-10-16 16:34:02.095547,2025-01-02 16:34:02.095547,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-12-11', 'price': 34.51}, {'date': '2025-01-02', 'price': 33.29}], 'restock_date': '2025-05-08', 'discount_percent': 0, 'minimum_order_quantity': 1}"
99,13,7,15,93.69,2024-11-26 16:34:02.095557,2025-04-21 16:34:02.095557,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-12-18', 'price': 92.57}, {'date': '2025-02-12', 'price': 93.69}], 'restock_date': None, 'discount_percent': 18, 'minimum_order_quantity': 1}"
100,334,264,181,161.47,2024-10-27 16:34:02.095569,2025-04-21 16:34:02.095569,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-12-05', 'price': 117.19}, {'date': '2025-01-27', 'price': 132.78}, {'date': '2025-03-31', 'price': 161.47}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
101,334,873,0,329.99,2024-08-08 16:34:02.095590,2024-08-08 16:34:02.095590,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-20', 'discount_percent': 8, 'minimum_order_quantity': 1}"
102,247,692,0,4025.42,2024-01-22 16:34:02.095604,2024-04-09 16:34:02.095604,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-17', 'price': 3649.67}, {'date': '2024-04-09', 'price': 4025.42}], 'restock_date': '2025-04-23', 'discount_percent': 0, 'minimum_order_quantity': 1}"
103,291,560,3,69.28,2023-11-13 16:34:02.095621,2024-02-21 16:34:02.095621,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-12-06', 'price': 63.77}, {'date': '2024-01-18', 'price': 77.43}, {'date': '2024-02-21', 'price': 69.28}], 'restock_date': '2025-04-27', 'discount_percent': 0, 'minimum_order_quantity': 1}"
104,199,622,7,160.18,2023-06-18 16:34:02.095640,2024-01-17 16:34:02.095640,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-16', 'price': 141.61}, {'date': '2023-11-29', 'price': 144.06}, {'date': '2023-12-15', 'price': 175.51}, {'date': '2024-01-17', 'price': 160.18}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
105,58,674,6,327.47,2023-07-12 16:34:02.095661,2023-09-24 16:34:02.095661,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-24', 'price': 327.47}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
106,82,865,3,990.23,2024-05-15 16:34:02.095678,2025-03-20 16:34:02.095678,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-08-04', 'price': 554.12}, {'date': '2024-09-19', 'price': 665.34}, {'date': '2024-11-27', 'price': 787.34}, {'date': '2025-02-19', 'price': 801.12}, {'date': '2025-03-20', 'price': 990.23}], 'restock_date': '2025-05-17', 'discount_percent': 9, 'minimum_order_quantity': 1}"
107,56,226,37,17.99,2023-10-04 16:34:02.095697,2023-10-04 16:34:02.095697,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
108,21,861,131,1821.37,2023-05-14 16:34:02.095711,2023-12-25 16:34:02.095711,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-06-05', 'price': 1446.25}, {'date': '2023-08-08', 'price': 1662.18}, {'date': '2023-09-13', 'price': 1977.99}, {'date': '2023-12-04', 'price': 2056.03}, {'date': '2023-12-25', 'price': 1821.37}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
109,4,730,149,518.11,2024-11-20 16:34:02.095734,2025-03-19 16:34:02.095734,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-12-27', 'price': 571.84}, {'date': '2025-03-02', 'price': 570.49}, {'date': '2025-03-19', 'price': 518.11}], 'restock_date': None, 'discount_percent': 16, 'minimum_order_quantity': 1}"
110,309,815,21,366.17,2023-06-24 16:34:02.095755,2024-05-11 16:34:02.095755,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-09-19', 'price': 267.88}, {'date': '2023-12-02', 'price': 317.38}, {'date': '2024-02-13', 'price': 407.86}, {'date': '2024-05-11', 'price': 366.17}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
111,353,323,67,35.97,2024-10-21 16:34:02.095771,2025-01-26 16:34:02.095771,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-01-01', 'price': 42.99}, {'date': '2025-01-26', 'price': 35.97}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
112,102,986,0,7.03,2024-02-11 16:34:02.095791,2024-10-18 16:34:02.095791,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-04-25', 'price': 6.16}, {'date': '2024-05-23', 'price': 5.25}, {'date': '2024-07-23', 'price': 6.69}, {'date': '2024-09-13', 'price': 7.79}, {'date': '2024-10-18', 'price': 7.03}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
113,92,407,1,64.91,2024-10-21 16:34:02.095811,2025-05-05 16:34:02.095811,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-11-26', 'price': 74.64}, {'date': '2025-02-20', 'price': 64.91}], 'restock_date': '2025-04-26', 'discount_percent': 0, 'minimum_order_quantity': 1}"
114,43,818,12,223.79,2023-10-02 16:34:02.095831,2024-05-21 16:34:02.095831,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-11-11', 'price': 176.73}, {'date': '2024-01-21', 'price': 161.67}, {'date': '2024-03-30', 'price': 208.68}, {'date': '2024-05-21', 'price': 223.79}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
115,1,65,0,91.71,2024-10-29 16:34:02.095844,2025-05-20 16:34:02.095844,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-01-12', 'price': 86.17}, {'date': '2025-02-04', 'price': 87.76}, {'date': '2025-03-11', 'price': 91.71}], 'restock_date': '2025-05-13', 'discount_percent': 0, 'minimum_order_quantity': 1}"
116,83,67,10,1469.99,2024-04-14 16:34:02.095860,2024-04-14 16:34:02.095860,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 2}"
117,20,33,49,43.57,2024-06-30 16:34:02.095865,2025-02-14 16:34:02.095865,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-07-31', 'price': 85.57}, {'date': '2024-09-06', 'price': 77.35}, {'date': '2024-09-27', 'price': 62.38}, {'date': '2024-12-04', 'price': 50.24}, {'date': '2025-02-14', 'price': 43.57}], 'restock_date': None, 'discount_percent': 1, 'minimum_order_quantity': 1}"
118,459,541,1,1825.64,2024-06-14 16:34:02.095888,2025-03-08 16:34:02.095888,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-07-17', 'price': 1634.91}, {'date': '2024-09-05', 'price': 1469.37}, {'date': '2024-11-17', 'price': 1418.6}, {'date': '2024-12-28', 'price': 1542.24}, {'date': '2025-03-08', 'price': 1825.64}], 'restock_date': '2025-04-23', 'discount_percent': 0, 'minimum_order_quantity': 1}"
119,395,114,0,1060.46,2024-01-12 16:34:02.095905,2024-07-23 16:34:02.095905,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-16', 'price': 1132.8}, {'date': '2024-05-30', 'price': 1317.95}, {'date': '2024-07-23', 'price': 1060.46}], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
120,71,931,66,679.39,2023-12-29 16:34:02.095929,2024-05-24 16:34:02.095929,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-02-15', 'price': 883.0}, {'date': '2024-03-01', 'price': 719.92}, {'date': '2024-05-24', 'price': 679.39}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
121,7,102,74,133.67,2023-08-03 16:34:02.095941,2024-01-03 16:34:02.095941,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-09-08', 'price': 179.83}, {'date': '2023-12-07', 'price': 155.52}, {'date': '2024-01-03', 'price': 133.67}], 'restock_date': None, 'discount_percent': 26, 'minimum_order_quantity': 3}"
122,149,630,0,121.58,2024-10-04 16:34:02.095959,2025-05-12 16:34:02.095959,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-11-30', 'price': 93.68}, {'date': '2025-01-15', 'price': 107.56}, {'date': '2025-02-16', 'price': 121.58}], 'restock_date': '2025-05-18', 'discount_percent': 16, 'minimum_order_quantity': 1}"
123,49,466,0,127.01,2024-06-15 16:34:02.095978,2025-02-10 16:34:02.095978,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-07', 'price': 106.01}, {'date': '2024-08-30', 'price': 111.15}, {'date': '2024-11-04', 'price': 98.61}, {'date': '2025-01-01', 'price': 115.68}, {'date': '2025-02-10', 'price': 127.01}], 'restock_date': '2025-04-20', 'discount_percent': 0, 'minimum_order_quantity': 2}"
124,40,836,131,46.8,2024-09-15 16:34:02.096004,2025-04-26 16:34:02.096004,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-11-26', 'price': 43.77}, {'date': '2025-02-19', 'price': 46.8}], 'restock_date': None, 'discount_percent': 2, 'minimum_order_quantity': 1}"
125,70,544,25,3.0,2023-10-17 16:34:02.096020,2023-10-17 16:34:02.096020,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
126,30,856,0,17.34,2024-08-06 16:34:02.096035,2024-11-23 16:34:02.096035,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-10-02', 'price': 15.34}, {'date': '2024-11-23', 'price': 17.34}], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
127,83,754,194,62.19,2023-10-29 16:34:02.096054,2024-05-14 16:34:02.096054,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-11-24', 'price': 53.76}, {'date': '2024-01-02', 'price': 64.12}, {'date': '2024-04-01', 'price': 76.86}, {'date': '2024-05-14', 'price': 62.19}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
128,150,994,8,1309.99,2023-04-20 16:34:02.096079,2023-04-20 16:34:02.096079,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 12, 'minimum_order_quantity': 3}"
129,91,991,0,10.63,2024-08-25 16:34:02.096096,2025-04-06 16:34:02.096096,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-11-14', 'price': 14.26}, {'date': '2025-01-16', 'price': 11.84}, {'date': '2025-04-06', 'price': 10.63}], 'restock_date': '2025-05-03', 'discount_percent': 0, 'minimum_order_quantity': 1}"
130,33,687,1,324.41,2023-08-12 16:34:02.096117,2024-02-13 16:34:02.096117,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-10-27', 'price': 217.72}, {'date': '2023-11-27', 'price': 224.96}, {'date': '2024-01-23', 'price': 258.25}, {'date': '2024-02-13', 'price': 324.41}], 'restock_date': '2025-05-16', 'discount_percent': 0, 'minimum_order_quantity': 1}"
131,481,497,87,947.1,2023-08-23 16:34:02.096138,2024-04-23 16:34:02.096138,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-11-11', 'price': 718.75}, {'date': '2023-12-09', 'price': 771.25}, {'date': '2024-01-26', 'price': 916.22}, {'date': '2024-04-23', 'price': 947.1}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
132,2,660,40,45.53,2023-06-28 16:34:02.096159,2024-01-23 16:34:02.096159,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-08-20', 'price': 38.1}, {'date': '2023-10-14', 'price': 39.29}, {'date': '2023-11-30', 'price': 48.51}, {'date': '2024-01-23', 'price': 45.53}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 2}"
133,353,927,7,25.36,2024-04-02 16:34:02.096184,2024-07-27 16:34:02.096184,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-05-16', 'price': 20.87}, {'date': '2024-07-27', 'price': 25.36}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
134,102,31,113,10.6,2023-10-09 16:34:02.096192,2023-12-29 16:34:02.096192,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-12-29', 'price': 10.6}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
135,339,758,39,149.74,2023-08-11 16:34:02.096207,2024-01-17 16:34:02.096207,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-10-11', 'price': 115.83}, {'date': '2023-12-05', 'price': 118.75}, {'date': '2024-01-17', 'price': 149.74}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
136,326,73,0,562.36,2024-08-08 16:34:02.096218,2024-10-07 16:34:02.096218,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-08-27', 'price': 678.85}, {'date': '2024-10-07', 'price': 562.36}], 'restock_date': '2025-05-03', 'discount_percent': 0, 'minimum_order_quantity': 3}"
137,218,476,0,82.99,2023-05-16 16:34:02.096233,2023-05-16 16:34:02.096233,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
138,300,223,0,37.09,2024-08-29 16:34:02.096241,2025-05-11 16:34:02.096241,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-11-16', 'price': 36.5}, {'date': '2024-12-02', 'price': 33.51}, {'date': '2025-01-10', 'price': 33.66}, {'date': '2025-04-10', 'price': 37.09}], 'restock_date': '2025-05-06', 'discount_percent': 0, 'minimum_order_quantity': 1}"
139,47,229,18,33.26,2023-12-06 16:34:02.096257,2024-01-30 16:34:02.096257,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-01-30', 'price': 33.26}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
140,72,638,0,32.09,2025-01-24 16:34:02.096270,2025-02-25 16:34:02.096270,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-02-25', 'price': 32.09}], 'restock_date': '2025-04-26', 'discount_percent': 15, 'minimum_order_quantity': 2}"
141,396,337,47,991.39,2024-03-08 16:34:02.096282,2024-06-08 16:34:02.096282,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-05-19', 'price': 788.93}, {'date': '2024-06-08', 'price': 991.39}], 'restock_date': None, 'discount_percent': 1, 'minimum_order_quantity': 1}"
142,219,257,22,24.3,2024-03-15 16:34:02.096293,2024-11-07 16:34:02.096293,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-05-04', 'price': 35.98}, {'date': '2024-07-08', 'price': 30.78}, {'date': '2024-08-12', 'price': 26.28}, {'date': '2024-11-07', 'price': 24.3}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
143,37,489,36,119.99,2024-01-30 16:34:02.096312,2024-01-30 16:34:02.096312,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
144,38,928,1,6.91,2024-01-15 16:34:02.096326,2024-07-28 16:34:02.096326,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-03-15', 'price': 5.08}, {'date': '2024-03-30', 'price': 6.44}, {'date': '2024-05-31', 'price': 6.34}, {'date': '2024-07-28', 'price': 6.91}], 'restock_date': '2025-04-20', 'discount_percent': 13, 'minimum_order_quantity': 1}"
145,85,438,41,90.49,2023-07-08 16:34:02.096345,2024-01-13 16:34:02.096345,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-08-31', 'price': 93.34}, {'date': '2023-10-12', 'price': 85.5}, {'date': '2023-11-13', 'price': 89.27}, {'date': '2023-12-22', 'price': 97.15}, {'date': '2024-01-13', 'price': 90.49}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
146,45,710,7,60.13,2024-10-25 16:34:02.096368,2025-05-25 16:34:02.096368,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-01-20', 'price': 68.73}, {'date': '2025-02-27', 'price': 60.13}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
147,481,23,0,869.99,2025-01-21 16:34:02.096379,2025-01-21 16:34:02.096379,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-16', 'discount_percent': 9, 'minimum_order_quantity': 1}"
148,215,446,0,22.76,2023-09-02 16:34:02.096391,2024-03-25 16:34:02.096391,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-10-11', 'price': 13.7}, {'date': '2023-11-24', 'price': 14.99}, {'date': '2023-12-18', 'price': 17.54}, {'date': '2024-01-22', 'price': 19.1}, {'date': '2024-03-25', 'price': 22.76}], 'restock_date': '2025-05-08', 'discount_percent': 0, 'minimum_order_quantity': 1}"
149,57,25,0,20.99,2024-01-17 16:34:02.096407,2024-01-17 16:34:02.096407,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-16', 'discount_percent': 17, 'minimum_order_quantity': 1}"
